,event_people_assoc_id,event_id,person_id,person_role
9222,865,499,653.0,Owner
9224,866,499,654.0,Owner
9228,867,500,2313.0,Owner
9230,868,501,1214.0,Owner
9275,869,501,1215.0,Owner
9280,870,501,1216.0,Owner
9282,871,501,1217.0,Owner
9283,872,502,1490.0,Owner
9284,873,503,2008.0,Purchaser
9285,874,504,2112.0,Owner
9286,875,505,1438.0,Owner
9287,876,506,1427.0,Purchaser
9288,877,506,1428.0,Purchaser
9289,878,506,1429.0,Purchaser
9291,879,507,861.0,Purchaser
9293,880,507,862.0,Purchaser
9295,881,508,1084.0,Owner
9296,882,509,2478.0,Purchaser
9297,883,510,2894.0,Owner
9298,884,511,2756.0,Owner
9299,885,512,1387.0,Purchaser
9300,886,512,1388.0,Purchaser
9301,887,512,1389.0,Purchaser
9303,888,513,2378.0,Owner
9306,889,513,2379.0,Owner
9324,890,514,2440.0,Owner
9325,891,514,2441.0,Owner
9326,892,514,2442.0,Owner
9327,893,514,2443.0,Owner
9345,894,515,378.0,Purchaser
9350,895,515,379.0,Purchaser
9354,896,516,379.0,Owner
9358,897,516,380.0,Owner
9360,898,516,381.0,Owner
9363,899,517,2034.0,Owner
9366,900,517,2035.0,Owner
9367,901,518,2834.0,Purchaser
9368,902,519,1969.0,Purchaser
9369,903,520,2434.0,Owner
9370,904,520,2435.0,Owner
9371,905,520,2436.0,Owner
9372,906,520,2437.0,Owner
9373,907,521,670.0,Owner
9374,908,521,671.0,Owner
9377,909,522,2103.0,Purchaser
9378,910,523,2128.0,Owner
9379,911,523,2129.0,Owner
9380,912,523,2130.0,Owner
9388,913,524,736.0,Owner
9389,914,525,136.0,Purchaser
9398,915,525,137.0,Purchaser
9400,916,525,138.0,Purchaser
9401,917,525,139.0,Purchaser
9404,918,526,2659.0,Purchaser
9405,919,526,2660.0,Purchaser
9406,920,526,2661.0,Purchaser
9407,921,526,2662.0,Purchaser
9424,922,527,3153.0,Purchaser
9425,923,528,778.0,Owner
9426,924,528,779.0,Owner
9428,925,529,2789.0,Owner
9429,926,529,2790.0,Owner
9431,927,530,13.0,Purchaser
9432,928,531,2883.0,Purchaser
9433,929,532,589.0,Purchaser
9434,930,532,590.0,Purchaser
9435,931,532,591.0,Purchaser
9437,932,533,2677.0,Owner
9438,933,534,1942.0,Purchaser
9439,934,534,1943.0,Purchaser
9440,935,534,1944.0,Purchaser
9476,936,535,2889.0,Owner
9477,937,536,2282.0,Owner
9478,938,537,2994.0,Purchaser
9479,939,538,1590.0,Owner
9480,940,539,1411.0,Purchaser
9483,941,539,1412.0,Purchaser
9484,942,540,1828.0,Owner
9485,943,541,418.0,Purchaser
9486,944,542,1941.0,Owner
9487,945,543,2663.0,Purchaser
9488,946,544,898.0,Purchaser
9489,947,545,1850.0,Owner
9490,948,545,1851.0,Owner
9493,949,545,1852.0,Owner
9494,950,546,1026.0,Purchaser
9496,951,546,1027.0,Purchaser
9497,952,546,1028.0,Purchaser
9498,953,547,2941.0,Purchaser
9502,954,548,32.0,Owner
9503,955,549,178.0,Purchaser
9504,956,550,1956.0,Purchaser
9505,957,551,1536.0,Owner
9506,958,552,1598.0,Owner
9507,959,553,1178.0,Purchaser
9508,960,554,2673.0,Owner
9510,961,555,2735.0,Purchaser
9513,962,556,2676.0,Purchaser
9516,963,556,2677.0,Purchaser
9525,964,557,2128.0,Owner
9526,965,557,2129.0,Owner
9527,966,557,2130.0,Owner
9535,967,558,736.0,Owner
9536,968,558,737.0,Owner
9539,969,558,738.0,Owner
9543,970,558,739.0,Owner
9544,971,559,2659.0,Purchaser
9545,972,559,2660.0,Purchaser
9546,973,559,2661.0,Purchaser
9547,974,559,2662.0,Purchaser
9564,975,560,1627.0,Owner
9565,976,561,3132.0,Heir
9569,977,562,2332.0,Owners
9570,978,563,887.0,Purchaser
9572,979,563,888.0,Purchaser
9573,980,563,889.0,Purchaser
9574,981,564,51.0,Owners
9575,982,564,52.0,Owners
9579,983,564,53.0,Owners
9580,984,564,54.0,Owners
9587,985,565,123.0,Owners
9591,986,565,124.0,Owners
9593,987,566,2262.0,Purchaser
9596,988,566,2263.0,Purchaser
9597,989,567,663.0,Purchaser
9601,990,568,2767.0,Owners
9602,991,569,136.0,Owners
9603,992,570,2385.0,Purchaser
9604,993,570,2386.0,Purchaser
9605,994,570,2387.0,Purchaser
9620,995,571,2074.0,Owner
9621,996,572,2782.0,Purchaser
9624,997,572,2783.0,Purchaser
9626,998,573,3048.0,Trustee
9627,999,574,306.0,Purchaser
9628,1000,575,381.0,Owner
9641,1001,575,382.0,Owner
9642,1002,575,383.0,Owner
9646,1003,576,379.0,Purchaser
9647,1004,577,1539.0,Purchaser
9648,1005,578,3153.0,Owner   
9649,1006,579,242.0,Purchaser
9650,1007,580,1866.0,Purchaser
9652,1008,580,1867.0,Purchaser
9654,1009,581,2746.0,Owner   
9657,1010,581,2747.0,Owner   
9663,1011,582,2153.0,Owner   
9664,1012,582,2154.0,Owner   
9665,1013,582,2155.0,Owner   
9674,1014,583,854.0,Purchaser
9683,1015,583,855.0,Purchaser
9684,1016,584,708.0,Owner   
9685,1017,585,1276.0,Owner   
9691,1018,585,1277.0,Owner   
9692,1019,585,1278.0,Owner   
9695,1020,585,1279.0,Owner   
9696,1021,585,1280.0,Owner   
9697,1022,585,1281.0,Owner   
9698,1023,585,1282.0,Owner   
9699,1024,586,2999.0,Purchaser
9700,1025,587,1367.0,Owner   
9701,1026,588,2286.0,Owner   
9703,1027,589,2945.0,Purchaser
9704,1028,590,1315.0,Owner   
9705,1029,591,1841.0,Owner   
9706,1030,592,2992.0,Purchaser
9707,1031,593,2378.0,Purchaser
9708,1032,594,1152.0,Owner   
9710,1033,594,1153.0,Owner   
9712,1034,595,956.0,Owner   
9713,1035,596,413.0,Purchaser
9714,1036,597,2495.0,Owner   
9715,1037,598,2494.0,Purchaser
9716,1038,599,530.0,Owner   
9718,1039,600,732.0,Purchaser
9724,1040,600,733.0,Purchaser
9725,1041,600,734.0,Purchaser
9726,1042,600,735.0,Purchaser
9731,1043,600,736.0,Purchaser
9734,1044,601,732.0,Owner   
9740,1045,601,733.0,Owner   
9741,1046,601,734.0,Owner   
9742,1047,601,735.0,Owner   
9747,1048,601,736.0,Owner   
9750,1049,602,1276.0,Owner   
9756,1050,602,1277.0,Owner   
9757,1051,602,1278.0,Owner   
9760,1052,602,1279.0,Owner   
9761,1053,602,1280.0,Owner   
9762,1054,602,1281.0,Owner   
9763,1055,602,1282.0,Owner   
9764,1056,603,2211.0,Purchaser
9765,1057,604,621.0,Owner   
9766,1058,605,2385.0,Purchaser
9767,1059,605,2386.0,Purchaser
9768,1060,605,2387.0,Purchaser
9783,1061,606,2992.0,Owner   
9784,1062,607,870.0,Owner   
9786,1063,607,871.0,Owner   
9787,1064,607,872.0,Owner   
9788,1065,608,2141.0,Purchaser
9789,1066,609,2065.0,Owner   
9790,1067,610,2658.0,Owner   
9791,1068,611,202.0,Purchaser
9792,1069,612,2978.0,Owner   
9794,1070,612,2979.0,Owner   
9795,1071,612,2980.0,Owner   
9796,1072,612,2981.0,Owner   
9798,1073,612,2982.0,Owner   
9806,1074,613,293.0,Owner   
9809,1075,614,379.0,Purchaser
9813,1076,614,380.0,Purchaser
9815,1077,614,381.0,Purchaser
9818,1078,615,2034.0,Purchaser
9821,1079,615,2035.0,Purchaser
9822,1080,616,1850.0,Owner   
9823,1081,616,1851.0,Owner   
9826,1082,616,1852.0,Owner   
9827,1083,617,3023.0,Purchaser
9829,1084,617,3024.0,Purchaser
9830,1085,617,3025.0,Purchaser
9831,1086,618,2119.0,Purchaser
9833,1087,618,2120.0,Purchaser
9835,1088,619,1252.0,Owner   
9836,1089,620,1133.0,Purchaser
9838,1090,620,1134.0,Purchaser
9840,1091,621,2897.0,Owner   
9841,1092,622,2746.0,Purchaser
9844,1093,622,2747.0,Purchaser
9850,1094,623,2153.0,Purchaser
9851,1095,623,2154.0,Purchaser
9852,1096,623,2155.0,Purchaser
9861,1097,624,1390.0,Owner   
9863,1098,625,1942.0,Purchaser
9864,1099,626,2238.0,Owner
9865,1100,627,2992.0,Owner
9866,1101,628,3053.0,Purchaser
9868,1102,628,3054.0,Purchaser
9870,1103,629,682.0,Owner
9871,1104,630,2249.0,Owner
9872,1105,631,2810.0,Purchaser
9873,1106,631,2811.0,Purchaser
9874,1107,631,2812.0,Purchaser
9876,1108,632,2019.0,Owner
9878,1109,633,2997.0,Purchaser
9882,1110,633,2998.0,Purchaser
9886,1111,633,2999.0,Purchaser
9915,1112,634,896.0,Owner
9916,1113,635,476.0,Owner
9919,1114,635,477.0,Owner
9920,1115,636,2989.0,Purchaser
9922,1116,636,2990.0,Purchaser
9923,1117,636,2991.0,Purchaser
9924,1118,637,2400.0,Owner
9925,1119,637,2401.0,Owner
9926,1120,637,2402.0,Owner
9935,1121,638,2387.0,Purchaser
9938,1122,638,2388.0,Purchaser
9957,1123,639,3087.0,Heir 
9958,1124,640,2290.0,Heir 
9959,1125,641,54.0,Heir
9960,1126,642,2645.0,Owner
9961,1127,643,2605.0,Owner
9962,1128,644,2910.0,Purchaser
9964,1129,644,2911.0,Purchaser
9968,1130,644,2912.0,Purchaser
9969,1131,645,1920.0,Purchaser
9970,1132,646,419.0,Owner
9971,1133,646,420.0,Owner
9972,1134,647,2300.0,Owner
9973,1135,648,1629.0,Purchaser
9974,1136,649,2867.0,Owner
9976,1137,650,2725.0,Heir
9979,1138,650,2726.0,Heir
9981,1139,651,1332.0,Owner
9982,1140,651,1333.0,Owner
9985,1141,652,1802.0,Owner
9988,1142,653,2858.0,Purchaser
9989,1143,654,409.0,Purchaser
9990,1144,655,381.0,Owner
10003,1145,655,382.0,Owner
10004,1146,655,383.0,Owner
10008,1147,656,2034.0,Owner
10011,1148,656,2035.0,Owner
10012,1149,657,381.0,Purchaser
10014,1150,658,1527.0,Purchaser
10016,1151,658,1528.0,Purchaser
10024,1152,659,263.0,Owner
10025,1153,660,1131.0,Owner
10026,1154,661,664.0,Purchaser
10027,1155,661,665.0,Purchaser
10028,1156,661,666.0,Purchaser
10029,1157,661,667.0,Purchaser
10030,1158,662,2912.0,Owner
10031,1159,663,1898.0,Owner
10032,1160,664,84.0,Purchaser
10033,1161,664,85.0,Purchaser
10036,1162,665,1753.0,Owner
10037,1163,666,2278.0,Owner
10038,1164,667,1402.0,Purchaser
10042,1165,668,787.0,Purchaser
10045,1166,668,788.0,Purchaser
10046,1167,669,419.0,Owner
10047,1168,669,420.0,Owner
10048,1169,670,901.0,Purchaser
10049,1170,670,902.0,Purchaser
10050,1171,671,1717.0,Purchaser
10052,1172,672,855.0,Owner
10058,1173,672,856.0,Owner
10059,1174,673,1498.0,Owner
10062,1175,674,549.0,Purchaser
10063,1176,675,652.0,Owner
10065,1177,676,708.0,Owner
10067,1178,677,2381.0,Owner
10068,1179,677,2382.0,Owner
10069,1180,677,2383.0,Owner
10074,1181,678,2306.0,Owner
10075,1182,678,2307.0,Owner
10077,1183,679,2524.0,Purchaser
10078,1184,680,745.0,Purchaser
10079,1185,681,305.0,Owner
10080,1186,682,86.0,Owner
10081,1187,683,720.0,Purchaser
10082,1188,684,2799.0,Owner
10083,1189,685,2190.0,Owner
10084,1190,686,2094.0,Purchaser
10085,1191,687,981.0,Purchaser
10086,1192,688,2456.0,Owner
10087,1193,689,553.0,Purchaser
10091,1194,689,554.0,Purchaser
10094,1195,689,555.0,Purchaser
10095,1196,690,1289.0,Owner
10096,1197,690,1290.0,Owner
10097,1198,691,1765.0,Owner
10098,1199,692,3130.0,Purchaser
10099,1200,693,1823.0,Purchaser
10103,1201,694,1942.0,Owner
10104,1202,694,1943.0,Owner
10105,1203,694,1944.0,Owner
10141,1204,695,636.0,Owner
10159,1205,696,1624.0,Purchaser
10160,1206,697,188.0,Purchaser
10161,1207,698,1573.0,Owner
10162,1208,699,2427.0,Purchaser
10163,1209,699,2428.0,Purchaser
10165,1210,699,2429.0,Purchaser
10166,1211,700,781.0,Owner
10167,1212,701,918.0,Purchaser
10169,1213,701,919.0,Purchaser
10171,1214,702,1458.0,Owner
10172,1215,703,1841.0,Owner
10173,1216,704,425.0,Owner
10174,1217,705,400.0,Purchaser
10176,1218,705,401.0,Purchaser
10178,1219,706,,-
10179,1220,707,2846.0,Owner
10180,1221,708,342.0,Purchaser
10181,1222,709,563.0,Heir
10182,1223,710,1792.0,Purchaser
10187,1224,710,1793.0,Purchaser
10188,1225,710,1794.0,Purchaser
10189,1226,710,1795.0,Purchaser
10191,1227,711,1008.0,Owner
10192,1228,711,1009.0,Owner
10194,1229,712,257.0,Purchaser
10195,1230,712,258.0,Purchaser
10196,1231,712,259.0,Purchaser
10199,1232,713,2946.0,Owner
10200,1233,714,389.0,Purchaser
10201,1234,715,930.0,Trustee
10202,1235,716,1046.0,Trustee
10203,1236,717,2873.0,Owner
10204,1237,717,2874.0,Owner
10207,1238,718,1212.0,Owner
10208,1239,718,1213.0,Owner
10211,1240,719,1819.0,Owner
10212,1241,720,2402.0,Owner
10213,1242,721,3075.0,Purchaser
10214,1243,721,3076.0,Purchaser
10218,1244,722,1040.0,Purchaser
10220,1245,722,1041.0,Purchaser
10222,1246,723,360.0,Owner
10223,1247,724,2333.0,Owner
10224,1248,725,849.0,Purchaser
10226,1249,725,850.0,Purchaser
10228,1250,726,567.0,Purchaser
10230,1251,726,568.0,Purchaser
10231,1252,726,569.0,Purchaser
10232,1253,727,1031.0,Owner
10233,1254,728,2422.0,Owner
10234,1255,729,377.0,Purchaser
10250,1256,729,378.0,Purchaser
10254,1257,730,1528.0,Purchaser
10256,1258,731,2447.0,Owner
10257,1259,732,417.0,Owner
10258,1260,733,1057.0,Purchaser
10259,1261,734,534.0,Owner
10261,1262,735,1942.0,Purchaser
10262,1263,735,1943.0,Purchaser
10263,1264,735,1944.0,Purchaser
10299,1265,736,633.0,Purchaser
10303,1266,736,634.0,Purchaser
10305,1267,736,635.0,Purchaser
10307,1268,736,636.0,Purchaser
10310,1269,737,1942.0,Owner
10311,1270,737,1943.0,Owner
10312,1271,737,1944.0,Owner
10348,1272,738,636.0,Owner
10366,1273,739,516.0,Purchaser
10367,1274,739,517.0,Purchaser
10368,1275,739,518.0,Purchaser
10370,1276,740,1039.0,Purchaser
10372,1277,740,1040.0,Purchaser
10374,1278,741,2978.0,Owner
10376,1279,741,2979.0,Owner
10377,1280,741,2980.0,Owner
10378,1281,741,2981.0,Owner
10380,1282,741,2982.0,Owner
10388,1283,742,293.0,Owner
10391,1284,743,1071.0,Purchaser
10392,1285,744,2778.0,Purchaser
10393,1286,745,1076.0,Owner
10394,1287,746,744.0,Owner
10395,1288,747,1484.0,Purchaser
10399,1289,748,1661.0,Purchaser
10400,1290,748,1662.0,Purchaser
10403,1291,749,1000.0,Owner
10404,1292,750,2096.0,Purchaser
10405,1293,751,832.0,Owner
10406,1294,752,940.0,Purchaser
10407,1295,752,941.0,Purchaser
10409,1296,752,942.0,Purchaser
10410,1297,753,228.0,Purchaser
10411,1298,754,2712.0,Owner
10413,1299,755,2593.0,Owner
10416,1300,755,2594.0,Owner
10419,1301,756,2269.0,Purchaser
10420,1302,757,119.0,Owner
10421,1303,757,120.0,Owner
10423,1304,757,121.0,Owner
10424,1305,758,1176.0,Purchaser
12874,1306,758,1177.0,Purchaser
12878,1307,758,1178.0,Purchaser
12881,1308,759,1619.0,Owner
12882,1309,760,362.0,Purchaser
12886,1310,761,1938.0,Purchaser
12887,1311,761,1939.0,Purchaser
12888,1312,761,1940.0,Purchaser
12889,1313,761,1941.0,Purchaser
12890,1314,762,2659.0,Owner
12891,1315,762,2660.0,Owner
12892,1316,762,2661.0,Owner
12893,1317,762,2662.0,Owner
12910,1318,763,2125.0,Owner
12911,1319,764,2440.0,Purchaser
12912,1320,765,2450.0,Purchaser
12913,1321,766,1171.0,Owner
12914,1322,767,1670.0,Heir
12915,1323,767,1671.0,Heir
12918,1324,768,1874.0,Heir
12919,1325,769,930.0,Trustee
12922,1326,770,565.0,Trustee
12923,1327,771,1367.0,Owner
12924,1328,771,1368.0,Owner
12925,1329,771,1369.0,Owner
12929,1330,771,1370.0,Owner
12930,1331,771,1371.0,Owner
12932,1332,772,640.0,Owner
12933,1333,773,2193.0,Purchaser
12935,1334,773,2194.0,Purchaser
12936,1335,773,2195.0,Purchaser
12943,1336,774,509.0,Owner
12944,1337,775,2276.0,Purchaser
12945,1338,776,1366.0,Owner
12946,1339,777,368.0,Owner
12947,1340,778,850.0,Purchaser
12959,1341,778,851.0,Purchaser
12961,1342,779,2733.0,Owner
12963,1343,779,2734.0,Owner
12964,1344,779,2735.0,Owner
12965,1345,780,2907.0,Purchaser
12967,1346,780,2908.0,Purchaser
12968,1347,780,2909.0,Purchaser
12971,1348,780,2910.0,Purchaser
12973,1349,781,2380.0,Purchaser
12974,1350,782,24.0,Owner
12975,1351,783,1828.0,Purchaser
12978,1352,783,1829.0,Purchaser
12979,1353,784,21.0,Owner
12980,1354,785,2043.0,Purchaser
12982,1355,786,1636.0,Owner
12983,1356,787,850.0,Purchaser
12995,1357,787,851.0,Purchaser
12997,1358,788,1192.0,Purchaser
12998,1359,788,1193.0,Purchaser
12999,1360,788,1194.0,Purchaser
13000,1361,788,1195.0,Purchaser
13001,1362,789,1366.0,Owner 
13002,1363,790,30.0,Owner 
13003,1364,791,1703.0,Heir
13009,1365,791,1704.0,Heir
13012,1366,791,1705.0,Heir
13015,1367,792,51.0,Heir
13019,1368,793,1197.0,Owner
13020,1369,794,2053.0,Owner
13021,1370,795,124.0,Purchaser
13022,1371,795,125.0,Purchaser
13025,1372,796,708.0,Owner
13026,1373,797,279.0,Owner
13027,1374,798,413.0,Purchaser
13028,1375,799,1196.0,Purchaser
13029,1376,800,1731.0,Owner
13030,1377,801,146.0,Owner
13031,1378,802,3118.0,Purchaser
13034,1379,802,3119.0,Purchaser
13036,1380,802,3120.0,Purchaser
13037,1381,802,3121.0,Purchaser
13038,1382,802,3122.0,Purchaser
13039,1383,803,243.0,Purchaser
13040,1384,803,244.0,Purchaser
13044,1385,804,2481.0,Owner
13045,1386,805,1702.0,Owner
13046,1387,806,1457.0,Purchaser
13047,1388,807,841.0,Purchaser
13048,1389,808,1584.0,Owner
13051,1390,809,844.0,Owner
13052,1391,809,845.0,Owner
13054,1392,810,728.0,Heir
13056,1393,810,729.0,Heir
13057,1394,810,730.0,Heir
13061,1395,810,731.0,Heir
13062,1396,810,732.0,Heir
13064,1397,811,1584.0,Owner
13067,1398,812,844.0,Owner
13068,1399,812,845.0,Owner
13070,1400,813,728.0,Heir
13072,1401,813,729.0,Heir
13073,1402,813,730.0,Heir
13077,1403,813,731.0,Heir
13078,1404,813,732.0,Heir
13080,1405,814,2975.0,Owner
13081,1406,814,2976.0,Owner
13082,1407,814,2977.0,Owner
13086,1408,815,2825.0,Purchaser
13087,1409,815,2826.0,Purchaser
13088,1410,815,2827.0,Purchaser
13090,1411,816,1950.0,Purchaser
13091,1412,817,2710.0,Owner
13092,1413,818,3148.0,Purchaser
13096,1414,819,509.0,Owner
13097,1415,820,2682.0,Owner
13098,1416,821,192.0,Purchaser
13100,1417,821,193.0,Purchaser
13102,1418,822,1214.0,Purchaser
13106,1419,823,1289.0,Owner
13107,1420,823,1290.0,Owner
13108,1421,824,1764.0,Owner
13109,1422,825,1185.0,Purchaser
13110,1423,826,2900.0,Purchaser
13111,1424,826,2901.0,Purchaser
13114,1425,827,2759.0,Owner
13115,1426,828,392.0,Purchaser
13117,1427,828,393.0,Purchaser
13118,1428,828,394.0,Purchaser
13119,1429,829,1266.0,Purchaser
13121,1430,829,1267.0,Purchaser
13122,1431,829,1268.0,Purchaser
13124,1432,830,3012.0,Owner
13125,1433,831,2184.0,Owner
13126,1434,832,395.0,Purchaser
13128,1435,832,396.0,Purchaser
13130,1436,833,2575.0,Purchaser
13133,1437,833,2576.0,Purchaser
13134,1438,834,1214.0,Owner
13179,1439,834,1215.0,Owner
13184,1440,834,1216.0,Owner
13186,1441,834,1217.0,Owner
13187,1442,835,1485.0,Owner
13210,1443,835,1486.0,Owner
13211,1444,835,1487.0,Owner
13212,1445,835,1488.0,Owner
13213,1446,835,1489.0,Owner
13214,1447,835,1490.0,Owner
13220,1448,836,3117.0,Purchaser
13221,1449,837,3149.0,Purchaser
13225,1450,838,512.0,Owner
13226,1451,838,513.0,Owner
13227,1452,839,1835.0,Purchaser
13230,1453,839,1836.0,Purchaser
13231,1454,840,3136.0,Purchaser
13232,1455,841,2445.0,Purchaser
13233,1456,842,2923.0,Purchaser
13235,1457,842,2924.0,Purchaser
13236,1458,842,2925.0,Purchaser
13237,1459,843,609.0,Purchaser
13238,1460,844,1166.0,Owner
13240,1461,845,436.0,Purchaser
13245,1462,845,437.0,Purchaser
13250,1463,846,2301.0,Purchaser
13251,1464,846,2302.0,Purchaser
13252,1465,846,2303.0,Purchaser
13253,1466,846,2304.0,Purchaser
13260,1467,847,818.0,Owner
13261,1468,848,996.0,Purchaser
13262,1469,849,492.0,Owner
13263,1470,850,3077.0,Owner
13264,1471,851,3035.0,Owner
13265,1472,852,2601.0,Purchaser
13266,1473,853,544.0,Owner
13267,1474,854,2027.0,Owner
13268,1475,855,2062.0,Owner
13269,1476,856,1009.0,Purchaser
13271,1477,856,1010.0,Purchaser
13273,1478,857,1409.0,Owner
13274,1479,858,278.0,Owner
13275,1480,859,2954.0,Purchaser
13276,1481,860,1198.0,Owner
13277,1482,861,2020.0,Owner
13278,1483,862,2759.0,Purchaser
13280,1484,862,2760.0,Purchaser
13281,1485,863,1598.0,Owner
13282,1486,864,2385.0,Purchaser
13283,1487,864,2386.0,Purchaser
13284,1488,864,2387.0,Purchaser
13299,1489,865,2636.0,-
13301,1490,865,2637.0,-
13302,1491,865,2638.0,-
13307,1492,866,1824.0,-
13308,1493,867,2877.0,Owner
13309,1494,868,1326.0,Owner
13310,1495,869,1859.0,Heir
13314,1496,870,936.0,Heir
13315,1497,870,937.0,Heir
13318,1498,871,1067.0,Commisioner
13319,1499,872,2211.0,Purchaser
13320,1500,873,606.0,Purchaser
13321,1501,874,1460.0,Purchaser
13323,1502,875,335.0,Purchaser
13326,1503,875,336.0,Purchaser
13327,1504,876,502.0,Purchaser
13328,1505,876,503.0,Purchaser
13329,1506,877,2883.0,Purchaser
13330,1507,878,1074.0,Owner
13331,1508,879,1264.0,Heir
13333,1509,880,3116.0,Owner
13334,1510,881,2320.0,Owner
13335,1511,882,769.0,Purchaser
13337,1512,882,770.0,Purchaser
13339,1513,883,1599.0,Owner
13340,1514,884,165.0,Owner
13341,1515,884,166.0,Owner
13342,1516,884,167.0,Owner
13343,1517,885,2902.0,Purchaser
13344,1518,886,181.0,Owner
13347,1519,886,182.0,Owner
13351,1520,886,183.0,Owner
13353,1521,887,2938.0,Owner
13354,1522,887,2939.0,Owner
13355,1523,887,2940.0,Owner
13359,1524,888,853.0,Owner
13361,1525,889,1863.0,Owner
13362,1526,889,1864.0,Owner
13363,1527,890,841.0,Purchaser
13364,1528,891,181.0,Owner
13367,1529,891,182.0,Owner
13371,1530,891,183.0,Owner
13373,1531,892,2938.0,Owner
13374,1532,892,2939.0,Owner
13375,1533,892,2940.0,Owner
13379,1534,893,853.0,Owner
13381,1535,894,1863.0,Owner
13382,1536,894,1864.0,Owner
13383,1537,895,2337.0,Purchaser
13384,1538,896,2029.0,Owner
13385,1539,897,908.0,Purchaser
13386,1540,897,909.0,Purchaser
13387,1541,897,910.0,Purchaser
13389,1542,898,1800.0,Owner
13390,1543,899,597.0,Heir
13392,1544,899,598.0,Heir
13393,1545,899,599.0,Heir
13394,1546,900,1710.0,Owner
13395,1547,901,3034.0,Owner
13396,1548,902,1445.0,Purchaser
13399,1549,902,1446.0,Purchaser
13400,1550,903,837.0,Purchaser
13402,1551,903,838.0,Purchaser
13404,1552,904,2430.0,Owner
13405,1553,905,2006.0,Owner
13406,1554,906,2859.0,Purchaser
13410,1555,907,2604.0,Purchaser
13413,1556,907,2605.0,Purchaser
13414,1557,908,1210.0,Owner
13416,1558,909,572.0,Purchaser
13417,1559,909,573.0,Purchaser
13420,1560,910,1734.0,Owner
13422,1561,910,1735.0,Owner
13423,1562,910,1736.0,Owner
13425,1563,911,1506.0,Owner
13426,1564,911,1507.0,Owner
13427,1565,911,1508.0,Owner
13428,1566,911,1509.0,Owner
